comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60528
comp.graphics,20news-bydate-train/comp.graphics/38505
rec.autos,20news-bydate-train/rec.autos/103226
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104594
soc.religion.christian,20news-bydate-train/soc.religion.christian/20755
soc.religion.christian,20news-bydate-train/soc.religion.christian/20798
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51588
rec.motorcycles,20news-bydate-train/rec.motorcycles/104394
rec.motorcycles,20news-bydate-train/rec.motorcycles/104325
sci.crypt,20news-bydate-train/sci.crypt/15425
comp.windows.x,20news-bydate-train/comp.windows.x/67150
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9644
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60523
comp.windows.x,20news-bydate-train/comp.windows.x/66466
sci.crypt,20news-bydate-train/sci.crypt/15512
rec.autos,20news-bydate-train/rec.autos/103120
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60653
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76233
sci.space,20news-bydate-train/sci.space/60227
sci.electronics,20news-bydate-train/sci.electronics/53822
rec.autos,20news-bydate-train/rec.autos/102788
talk.religion.misc,20news-bydate-train/talk.religion.misc/84507
sci.med,20news-bydate-train/sci.med/58102
comp.windows.x,20news-bydate-train/comp.windows.x/67370
sci.crypt,20news-bydate-train/sci.crypt/15199
sci.med,20news-bydate-train/sci.med/58999
talk.politics.misc,20news-bydate-train/talk.politics.misc/176951
talk.religion.misc,20news-bydate-train/talk.religion.misc/83892
sci.space,20news-bydate-train/sci.space/61217
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51702
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51684
rec.motorcycles,20news-bydate-train/rec.motorcycles/104323
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53589
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53612
talk.politics.guns,20news-bydate-train/talk.politics.guns/54337
sci.crypt,20news-bydate-train/sci.crypt/15290
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104607
alt.atheism,20news-bydate-train/alt.atheism/53213
rec.motorcycles,20news-bydate-train/rec.motorcycles/103158
talk.religion.misc,20news-bydate-train/talk.religion.misc/83705
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53584
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9690
sci.med,20news-bydate-train/sci.med/58777
misc.forsale,20news-bydate-train/misc.forsale/76193
comp.graphics,20news-bydate-train/comp.graphics/37944
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60514
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/105090
comp.graphics,20news-bydate-train/comp.graphics/38338
sci.med,20news-bydate-train/sci.med/58847
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104591
comp.graphics,20news-bydate-train/comp.graphics/38652
sci.crypt,20news-bydate-train/sci.crypt/15587
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76161
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76204
rec.motorcycles,20news-bydate-train/rec.motorcycles/103204
sci.med,20news-bydate-train/sci.med/58119
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76082
sci.med,20news-bydate-train/sci.med/59011
rec.motorcycles,20news-bydate-train/rec.motorcycles/103153
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51861
sci.space,20news-bydate-train/sci.space/60818
misc.forsale,20news-bydate-train/misc.forsale/76111
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102634
comp.graphics,20news-bydate-train/comp.graphics/38654
soc.religion.christian,20news-bydate-train/soc.religion.christian/20526
sci.space,20news-bydate-train/sci.space/61231
sci.crypt,20news-bydate-train/sci.crypt/15454
comp.graphics,20news-bydate-train/comp.graphics/38593
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51854
sci.med,20news-bydate-train/sci.med/58785
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9149
comp.graphics,20news-bydate-train/comp.graphics/38367
sci.space,20news-bydate-train/sci.space/61158
talk.politics.misc,20news-bydate-train/talk.politics.misc/178555
sci.space,20news-bydate-train/sci.space/61000
rec.motorcycles,20news-bydate-train/rec.motorcycles/104543
comp.windows.x,20news-bydate-train/comp.windows.x/66433
sci.med,20news-bydate-train/sci.med/58060
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53537
rec.motorcycles,20news-bydate-train/rec.motorcycles/104593
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9624
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/58835
talk.religion.misc,20news-bydate-train/talk.religion.misc/83528
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51758
rec.motorcycles,20news-bydate-train/rec.motorcycles/104362
misc.forsale,20news-bydate-train/misc.forsale/76044
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76274
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9775
rec.autos,20news-bydate-train/rec.autos/103099
sci.med,20news-bydate-train/sci.med/59190
sci.crypt,20news-bydate-train/sci.crypt/15712
sci.crypt,20news-bydate-train/sci.crypt/15572
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9538
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9842
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51682
talk.politics.guns,20news-bydate-train/talk.politics.guns/54659
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9956
alt.atheism,20news-bydate-train/alt.atheism/53442
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60252
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50499
sci.electronics,20news-bydate-train/sci.electronics/53698
rec.autos,20news-bydate-train/rec.autos/103326
sci.crypt,20news-bydate-train/sci.crypt/15351
rec.autos,20news-bydate-train/rec.autos/102736
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9621
sci.electronics,20news-bydate-train/sci.electronics/52760
misc.forsale,20news-bydate-train/misc.forsale/76091
sci.electronics,20news-bydate-train/sci.electronics/53540
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51728
sci.crypt,20news-bydate-train/sci.crypt/15360
sci.crypt,20news-bydate-train/sci.crypt/15350
sci.electronics,20news-bydate-train/sci.electronics/53657
talk.religion.misc,20news-bydate-train/talk.religion.misc/82782
comp.graphics,20news-bydate-train/comp.graphics/38748
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76252
comp.windows.x,20news-bydate-train/comp.windows.x/67196
rec.autos,20news-bydate-train/rec.autos/102830
talk.politics.misc,20news-bydate-train/talk.politics.misc/178530
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75981
rec.autos,20news-bydate-train/rec.autos/102850
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9989
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76359
soc.religion.christian,20news-bydate-train/soc.religion.christian/20913
rec.motorcycles,20news-bydate-train/rec.motorcycles/104592
comp.windows.x,20news-bydate-train/comp.windows.x/66412
misc.forsale,20news-bydate-train/misc.forsale/74822
talk.religion.misc,20news-bydate-train/talk.religion.misc/83520
misc.forsale,20news-bydate-train/misc.forsale/76099
talk.politics.misc,20news-bydate-train/talk.politics.misc/176985
rec.motorcycles,20news-bydate-train/rec.motorcycles/104389
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60736
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104351
comp.graphics,20news-bydate-train/comp.graphics/37917
sci.electronics,20news-bydate-train/sci.electronics/53889
rec.autos,20news-bydate-train/rec.autos/103014
comp.graphics,20news-bydate-train/comp.graphics/38511
comp.windows.x,20news-bydate-train/comp.windows.x/66915
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51512
rec.autos,20news-bydate-train/rec.autos/101555
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/52606
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76132
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76121
rec.motorcycles,20news-bydate-train/rec.motorcycles/104340
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53843
talk.religion.misc,20news-bydate-train/talk.religion.misc/82796
talk.politics.misc,20news-bydate-train/talk.politics.misc/177006
soc.religion.christian,20news-bydate-train/soc.religion.christian/20563
soc.religion.christian,20news-bydate-train/soc.religion.christian/21401
comp.graphics,20news-bydate-train/comp.graphics/38324
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/54219
comp.graphics,20news-bydate-train/comp.graphics/38557
comp.graphics,20news-bydate-train/comp.graphics/38502
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53739
sci.med,20news-bydate-train/sci.med/58051
sci.electronics,20news-bydate-train/sci.electronics/53528
sci.med,20news-bydate-train/sci.med/58903
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53620
talk.politics.misc,20news-bydate-train/talk.politics.misc/178390
comp.windows.x,20news-bydate-train/comp.windows.x/67391
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53673
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104378
talk.politics.misc,20news-bydate-train/talk.politics.misc/178953
sci.space,20news-bydate-train/sci.space/61173
comp.windows.x,20news-bydate-train/comp.windows.x/66967
soc.religion.christian,20news-bydate-train/soc.religion.christian/21342
talk.religion.misc,20news-bydate-train/talk.religion.misc/83799
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/54197
sci.electronics,20news-bydate-train/sci.electronics/52808
sci.electronics,20news-bydate-train/sci.electronics/53768
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104385
comp.windows.x,20news-bydate-train/comp.windows.x/67202
sci.crypt,20news-bydate-train/sci.crypt/15402
rec.autos,20news-bydate-train/rec.autos/102752
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104392
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75911
alt.atheism,20news-bydate-train/alt.atheism/51199
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75968
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9686
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60496
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51519
rec.autos,20news-bydate-train/rec.autos/102760
sci.med,20news-bydate-train/sci.med/59009
sci.med,20news-bydate-train/sci.med/58844
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/52658
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60391
alt.atheism,20news-bydate-train/alt.atheism/53780
alt.atheism,20news-bydate-train/alt.atheism/53166
rec.motorcycles,20news-bydate-train/rec.motorcycles/104363
alt.atheism,20news-bydate-train/alt.atheism/53529
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104922
rec.autos,20news-bydate-train/rec.autos/103086
soc.religion.christian,20news-bydate-train/soc.religion.christian/20812
comp.windows.x,20news-bydate-train/comp.windows.x/64830
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53703
sci.crypt,20news-bydate-train/sci.crypt/15650
talk.politics.guns,20news-bydate-train/talk.politics.guns/54483
sci.crypt,20news-bydate-train/sci.crypt/15606
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50454
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50443
talk.religion.misc,20news-bydate-train/talk.religion.misc/84183
comp.graphics,20news-bydate-train/comp.graphics/38756
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9803
sci.crypt,20news-bydate-train/sci.crypt/15277
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53534
sci.space,20news-bydate-train/sci.space/60170
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/52573
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/59001
rec.autos,20news-bydate-train/rec.autos/103233
comp.windows.x,20news-bydate-train/comp.windows.x/67314
rec.motorcycles,20news-bydate-train/rec.motorcycles/104609
soc.religion.christian,20news-bydate-train/soc.religion.christian/20499
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53598
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9609
talk.religion.misc,20news-bydate-train/talk.religion.misc/83622
alt.atheism,20news-bydate-train/alt.atheism/54228
rec.autos,20news-bydate-train/rec.autos/103133
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9463
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9885
soc.religion.christian,20news-bydate-train/soc.religion.christian/20888
comp.graphics,20news-bydate-train/comp.graphics/38524
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/58911
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76224
soc.religion.christian,20news-bydate-train/soc.religion.christian/20599
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75984
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76103
rec.motorcycles,20news-bydate-train/rec.motorcycles/104719
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76048
sci.crypt,20news-bydate-train/sci.crypt/15566
sci.space,20news-bydate-train/sci.space/61203
talk.religion.misc,20news-bydate-train/talk.religion.misc/82766
sci.crypt,20news-bydate-train/sci.crypt/15377
sci.electronics,20news-bydate-train/sci.electronics/53763
rec.autos,20news-bydate-train/rec.autos/103211
alt.atheism,20news-bydate-train/alt.atheism/51266
sci.space,20news-bydate-train/sci.space/60172
alt.atheism,20news-bydate-train/alt.atheism/53237
rec.autos,20news-bydate-train/rec.autos/103098
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51845
rec.autos,20news-bydate-train/rec.autos/102748
sci.space,20news-bydate-train/sci.space/61184
rec.autos,20news-bydate-train/rec.autos/103260
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51615
rec.autos,20news-bydate-train/rec.autos/101625
misc.forsale,20news-bydate-train/misc.forsale/75879
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/58996
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53574
talk.politics.guns,20news-bydate-train/talk.politics.guns/54166
sci.electronics,20news-bydate-train/sci.electronics/53535
alt.atheism,20news-bydate-train/alt.atheism/53366
rec.motorcycles,20news-bydate-train/rec.motorcycles/104545
talk.politics.misc,20news-bydate-train/talk.politics.misc/178392
rec.motorcycles,20news-bydate-train/rec.motorcycles/104315
sci.space,20news-bydate-train/sci.space/60825
misc.forsale,20news-bydate-train/misc.forsale/74811
talk.politics.guns,20news-bydate-train/talk.politics.guns/54863
sci.electronics,20news-bydate-train/sci.electronics/52830
talk.politics.guns,20news-bydate-train/talk.politics.guns/54571
comp.graphics,20news-bydate-train/comp.graphics/38221
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9874
sci.med,20news-bydate-train/sci.med/58850
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9685
misc.forsale,20news-bydate-train/misc.forsale/76474
sci.crypt,20news-bydate-train/sci.crypt/15642
misc.forsale,20news-bydate-train/misc.forsale/76042
alt.atheism,20news-bydate-train/alt.atheism/53373
comp.graphics,20news-bydate-train/comp.graphics/38463
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53687
talk.politics.misc,20news-bydate-train/talk.politics.misc/178761
soc.religion.christian,20news-bydate-train/soc.religion.christian/20756
alt.atheism,20news-bydate-train/alt.atheism/53132
rec.motorcycles,20news-bydate-train/rec.motorcycles/104720
comp.graphics,20news-bydate-train/comp.graphics/38585
sci.med,20news-bydate-train/sci.med/59080
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102685
talk.religion.misc,20news-bydate-train/talk.religion.misc/82815
comp.windows.x,20news-bydate-train/comp.windows.x/67171
rec.motorcycles,20news-bydate-train/rec.motorcycles/104431
talk.politics.guns,20news-bydate-train/talk.politics.guns/54289
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9873
rec.motorcycles,20news-bydate-train/rec.motorcycles/104600
comp.graphics,20news-bydate-train/comp.graphics/38362
talk.politics.guns,20news-bydate-train/talk.politics.guns/54371
rec.motorcycles,20news-bydate-train/rec.motorcycles/104487
sci.electronics,20news-bydate-train/sci.electronics/53567
talk.religion.misc,20news-bydate-train/talk.religion.misc/84558
rec.motorcycles,20news-bydate-train/rec.motorcycles/104324
soc.religion.christian,20news-bydate-train/soc.religion.christian/20519
rec.autos,20news-bydate-train/rec.autos/103281
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/10008
comp.graphics,20news-bydate-train/comp.graphics/38523
talk.politics.misc,20news-bydate-train/talk.politics.misc/176886
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53956
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60578
comp.windows.x,20news-bydate-train/comp.windows.x/67326
comp.graphics,20news-bydate-train/comp.graphics/38530
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76354
comp.windows.x,20news-bydate-train/comp.windows.x/67356
soc.religion.christian,20news-bydate-train/soc.religion.christian/20885
soc.religion.christian,20news-bydate-train/soc.religion.christian/20893
sci.space,20news-bydate-train/sci.space/61122
soc.religion.christian,20news-bydate-train/soc.religion.christian/21352
rec.motorcycles,20news-bydate-train/rec.motorcycles/104944
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104697
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/52595
sci.space,20news-bydate-train/sci.space/60957
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53666
talk.politics.misc,20news-bydate-train/talk.politics.misc/178602
sci.space,20news-bydate-train/sci.space/60986
sci.med,20news-bydate-train/sci.med/58865
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51554
sci.space,20news-bydate-train/sci.space/61008
alt.atheism,20news-bydate-train/alt.atheism/53377
alt.atheism,20news-bydate-train/alt.atheism/53173
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104592
misc.forsale,20news-bydate-train/misc.forsale/76105
talk.politics.guns,20news-bydate-train/talk.politics.guns/54442
soc.religion.christian,20news-bydate-train/soc.religion.christian/20648
sci.electronics,20news-bydate-train/sci.electronics/52798
rec.autos,20news-bydate-train/rec.autos/101569
sci.med,20news-bydate-train/sci.med/59043
misc.forsale,20news-bydate-train/misc.forsale/76067
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104366
soc.religion.christian,20news-bydate-train/soc.religion.christian/20889
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76276
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51611
rec.motorcycles,20news-bydate-train/rec.motorcycles/104552
sci.crypt,20news-bydate-train/sci.crypt/15600
alt.atheism,20news-bydate-train/alt.atheism/53165
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53686
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9536
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/52649
sci.space,20news-bydate-train/sci.space/60238
misc.forsale,20news-bydate-train/misc.forsale/76515
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51517
talk.politics.misc,20news-bydate-train/talk.politics.misc/178359
talk.politics.misc,20news-bydate-train/talk.politics.misc/178495
alt.atheism,20news-bydate-train/alt.atheism/51304
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9510
comp.windows.x,20news-bydate-train/comp.windows.x/66445
comp.windows.x,20news-bydate-train/comp.windows.x/66440
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9900
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104344
comp.graphics,20news-bydate-train/comp.graphics/38267
alt.atheism,20news-bydate-train/alt.atheism/51123
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51636
talk.politics.guns,20news-bydate-train/talk.politics.guns/54232
sci.med,20news-bydate-train/sci.med/59127
soc.religion.christian,20news-bydate-train/soc.religion.christian/20573
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104422
comp.windows.x,20news-bydate-train/comp.windows.x/67165
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76315
comp.windows.x,20news-bydate-train/comp.windows.x/67040
talk.religion.misc,20news-bydate-train/talk.religion.misc/83547
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104342
rec.autos,20news-bydate-train/rec.autos/103251
rec.motorcycles,20news-bydate-train/rec.motorcycles/104511
rec.autos,20news-bydate-train/rec.autos/102776
rec.motorcycles,20news-bydate-train/rec.motorcycles/104450
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/54221
misc.forsale,20news-bydate-train/misc.forsale/74756
talk.politics.misc,20news-bydate-train/talk.politics.misc/176906
rec.motorcycles,20news-bydate-train/rec.motorcycles/104852
rec.motorcycles,20news-bydate-train/rec.motorcycles/105096
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53626
soc.religion.christian,20news-bydate-train/soc.religion.christian/20951
alt.atheism,20news-bydate-train/alt.atheism/53307
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50552
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104325
comp.graphics,20news-bydate-train/comp.graphics/38287
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102594
sci.med,20news-bydate-train/sci.med/58086
rec.motorcycles,20news-bydate-train/rec.motorcycles/104565
talk.politics.guns,20news-bydate-train/talk.politics.guns/54424
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104355
alt.atheism,20news-bydate-train/alt.atheism/53383
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53587
talk.religion.misc,20news-bydate-train/talk.religion.misc/82810
rec.autos,20news-bydate-train/rec.autos/103101
talk.politics.misc,20news-bydate-train/talk.politics.misc/176845
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50464
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9619
talk.religion.misc,20news-bydate-train/talk.religion.misc/84308
comp.graphics,20news-bydate-train/comp.graphics/38252
sci.crypt,20news-bydate-train/sci.crypt/15403
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60698
comp.windows.x,20news-bydate-train/comp.windows.x/67174
soc.religion.christian,20news-bydate-train/soc.religion.christian/20721
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60691
soc.religion.christian,20news-bydate-train/soc.religion.christian/20792
talk.religion.misc,20news-bydate-train/talk.religion.misc/83473
misc.forsale,20news-bydate-train/misc.forsale/76065
sci.med,20news-bydate-train/sci.med/59064
misc.forsale,20news-bydate-train/misc.forsale/76183
talk.politics.misc,20news-bydate-train/talk.politics.misc/176861
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76051
comp.windows.x,20news-bydate-train/comp.windows.x/66875
misc.forsale,20news-bydate-train/misc.forsale/76052
rec.autos,20news-bydate-train/rec.autos/103307
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51796
soc.religion.christian,20news-bydate-train/soc.religion.christian/21372
rec.autos,20news-bydate-train/rec.autos/103061
talk.religion.misc,20news-bydate-train/talk.religion.misc/83478
talk.politics.misc,20news-bydate-train/talk.politics.misc/178966
misc.forsale,20news-bydate-train/misc.forsale/74816
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53908
misc.forsale,20news-bydate-train/misc.forsale/76366
rec.autos,20news-bydate-train/rec.autos/101634
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53688
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104387
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9144
talk.politics.misc,20news-bydate-train/talk.politics.misc/178491
soc.religion.christian,20news-bydate-train/soc.religion.christian/20528
talk.politics.misc,20news-bydate-train/talk.politics.misc/178952
comp.windows.x,20news-bydate-train/comp.windows.x/67003
alt.atheism,20news-bydate-train/alt.atheism/53439
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60289
rec.motorcycles,20news-bydate-train/rec.motorcycles/104636
sci.crypt,20news-bydate-train/sci.crypt/15648
sci.med,20news-bydate-train/sci.med/59056
sci.space,20news-bydate-train/sci.space/60873
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9483
sci.space,20news-bydate-train/sci.space/60963
talk.religion.misc,20news-bydate-train/talk.religion.misc/83986
talk.religion.misc,20news-bydate-train/talk.religion.misc/83741
comp.graphics,20news-bydate-train/comp.graphics/38393
talk.politics.misc,20news-bydate-train/talk.politics.misc/178545
comp.graphics,20news-bydate-train/comp.graphics/38246
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9503
alt.atheism,20news-bydate-train/alt.atheism/53058
rec.motorcycles,20news-bydate-train/rec.motorcycles/104956
sci.med,20news-bydate-train/sci.med/58774
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104365
talk.politics.misc,20news-bydate-train/talk.politics.misc/178299
rec.autos,20news-bydate-train/rec.autos/102873
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60713
talk.religion.misc,20news-bydate-train/talk.religion.misc/83503
sci.space,20news-bydate-train/sci.space/61252
rec.motorcycles,20news-bydate-train/rec.motorcycles/104540
sci.space,20news-bydate-train/sci.space/60188
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104432
rec.autos,20news-bydate-train/rec.autos/101576
misc.forsale,20news-bydate-train/misc.forsale/75974
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60422
comp.windows.x,20news-bydate-train/comp.windows.x/66984
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60206
misc.forsale,20news-bydate-train/misc.forsale/75861
sci.crypt,20news-bydate-train/sci.crypt/15388
sci.med,20news-bydate-train/sci.med/58925
rec.autos,20news-bydate-train/rec.autos/103764
talk.religion.misc,20news-bydate-train/talk.religion.misc/83467
soc.religion.christian,20news-bydate-train/soc.religion.christian/21344
sci.space,20news-bydate-train/sci.space/61240
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51553
comp.graphics,20news-bydate-train/comp.graphics/38572
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/52611
soc.religion.christian,20news-bydate-train/soc.religion.christian/20947
sci.electronics,20news-bydate-train/sci.electronics/53854
sci.space,20news-bydate-train/sci.space/60215
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75893
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9546
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60537
comp.graphics,20news-bydate-train/comp.graphics/38608
sci.space,20news-bydate-train/sci.space/61138
sci.electronics,20news-bydate-train/sci.electronics/53775
rec.autos,20news-bydate-train/rec.autos/101672
sci.space,20news-bydate-train/sci.space/61066
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51589
talk.politics.guns,20news-bydate-train/talk.politics.guns/54205
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9863
sci.space,20news-bydate-train/sci.space/60828
